"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: channel";"Trigger Property: links";"Trigger Property: mentions";"Trigger Property: message";"Trigger Property: tags";"Trigger Property: team";"FlowRunLink";"FlowError"
"08584986063311846800660253311CU105";"Succeeded";"12/19/2023 4:42:34 PM";"12/19/2023 4:42:40 PM";"19:acf0cd8fe1a14580a17d770777af4c57@thread.tacv2";"";"";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4422DigitalDocuments/X/H/MR/4422-XH-MR-000000001000/A1/CMTD/'>4422-XH-MR-000000001000 - A1 - MATERIAL REQUISITION FOR PIPE SEAMLESS - MULTIPLE - L.T.C.S., C.S., C.S. GALV., MO & CR-MO ALLOY STEEL- Issued for Review - Code 2 - Comments as Noted. </a> <br><br>TCM Number: 4422-XH-MR-000000001000<br>Client Code: 2-CN0000-28-MOR-0001-00<br>Document Title: MATERIAL REQUISITION FOR PIPE SEAMLESS - MULTIPLE - L.T.C.S., C.S., C.S. GALV., MO & CR-MO ALLOY STEEL<br>Reason For Issue: Issued for Review<br>Revision: A1<br>Transmittal: 4422-TR-ADN-TCM-000315<br/><br/><table cellpadding=""10"" border='1' cellspacing=""0"">
<tr>
 <td><div style='width:120px;margin-left:20px;'>For Comments</div></td>
<td></td>
</tr>
<tr>
<td><div style='width:120px;margin-left:20px'>For Competence / Design</div></td>
<td></td>
</tr>
<tr>
<td><div style='width:120px;margin-left:20px'>Informed</div></td>
<td></td>
</tr>
</table>";"";"e0868784-098f-485d-8c13-ea21445a5932";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986063311846800660253311CU105";"N/A"
"08584986060744335968219157510CU133";"Succeeded";"12/19/2023 4:46:51 PM";"12/19/2023 4:46:59 PM";"19:6a2871f0022f41ad9cb4d841cd4c36d2@thread.tacv2";"text : 4355-VY-FP-21007001 - BB - Datasheet for ASL Pellet Conveying Package - Unit 21 21-PK-7001 - IFD-Issued for Design
link : https://tecnimont.sharepoint.com/sites/4355DigitalDocuments/V/Y/FP/4355-VY-FP-21007001/BB/";"";"New document uploaded and ready for internal workflow:  4355-VY-FP-21007001 - BB - Datasheet for ASL Pellet Conveying Package - Unit 21 21-PK-7001 - IFD-Issued for Design<br><br>Contractor Document Number: 4355-VY-FP-21007001<br>Client Code: 21-PRDS-PK7001<br>Document Title: Datasheet for ASL Pellet Conveying Package - Unit 21 21-PK-7001<br>Reason For Issue: IFD-Issued for Design<br>Revision: BB";"tagName : C - STATIC EQUIPMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3Q3cGlUSzZQTg==

tagName : F - SYSTEMS AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RIWGNkRzZlWg==

tagName : G - MACHINERY
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3R6elN3eW1JUA==

tagName : K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RaVTBaTVBjRw==

tagName : X - LAYOUT AND PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RId29XYm41Rw==

tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RJYmNYOG5FRw==";"65ef28e8-f3a6-41ee-9b8d-43aaf018d9bc";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986060744335968219157510CU133";"N/A"
"08584986060739804923056455375CU131";"Succeeded";"12/19/2023 4:46:51 PM";"12/19/2023 4:47:01 PM";"19:6a2871f0022f41ad9cb4d841cd4c36d2@thread.tacv2";"text : 4355-VY-FP-22007001 - BB - Datasheet for ADL Pellet Conveying Package - Unit 22 22-PK-7001 - IFD-Issued for Design
link : https://tecnimont.sharepoint.com/sites/4355DigitalDocuments/V/Y/FP/4355-VY-FP-22007001/BB/";"";"New document uploaded and ready for internal workflow:  4355-VY-FP-22007001 - BB - Datasheet for ADL Pellet Conveying Package - Unit 22 22-PK-7001 - IFD-Issued for Design<br><br>Contractor Document Number: 4355-VY-FP-22007001<br>Client Code: 22-PRDS-PK7001<br>Document Title: Datasheet for ADL Pellet Conveying Package - Unit 22 22-PK-7001<br>Reason For Issue: IFD-Issued for Design<br>Revision: BB";"tagName : C - STATIC EQUIPMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3Q3cGlUSzZQTg==

tagName : F - SYSTEMS AND PACKAGES
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RIWGNkRzZlWg==

tagName : G - MACHINERY
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3R6elN3eW1JUA==

tagName : K - INSTRUMENTATION AND CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RaVTBaTVBjRw==

tagName : X - LAYOUT AND PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RId29XYm41Rw==

tagName : V - PROCESS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM2NWVmMjhlOC1mM2E2LTQxZWUtOWI4ZC00M2FhZjAxOGQ5YmMjI3RJYmNYOG5FRw==";"65ef28e8-f3a6-41ee-9b8d-43aaf018d9bc";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986060739804923056455375CU131";"N/A"
"08584986059858387124480128402CU134";"Failed";"12/19/2023 4:48:19 PM";"12/19/2023 4:48:28 PM";"19:af0e242a231e4757ae46f91f8235aa31@thread.tacv2";;"toMention : U.Rostoni@tecnimont.it";"StagingArea, error on file <a href=""https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/StagingArea/Set_0000013241"">Set_0000013241/4300-XH-LP-990370001_Q.pdf</a>: 4300-XH-LP-990370001_Q.pdf Please fill Revision Date to proceed";;"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986059858387124480128402CU134";"StatusCode   : N/A
ErrorType    : ActionFailed
ErrorAction  : Action 'For_each_tag' failed
ErrorMessage : The execution of template action 'For_each_tag' failed: the result of the evaluation of 'foreach' expression '@body('Analizza_JSON')?['tags']' is of type 'Null'. The result must be a valid array."
"08584986059013188691680758753CU98";"Succeeded";"12/19/2023 4:49:44 PM";"12/19/2023 4:49:55 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-BH-SE-133009408-01 - P1 - HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - HVAC EQUIPMENT SUMMARY DATA SHEET - Approved for design - Revised
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/B/H/SE/4300-BH-SE-133009408-01/P1/";"";"New document uploaded and ready for internal workflow:  4300-BH-SE-133009408-01 - P1 - HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - HVAC EQUIPMENT SUMMARY DATA SHEET - Approved for design - Revised<br><br>Contractor Document Number: 4300-BH-SE-133009408-01<br>Client Code: 133-MU-575-09408-01<br>Document Title: HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - HVAC EQUIPMENT SUMMARY DATA SHEET<br>Reason For Issue: Approved for design - Revised<br>Revision: P1";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986059013188691680758753CU98";"N/A"
"08584986058987573688191175703CU99";"Succeeded";"12/19/2023 4:49:46 PM";"12/19/2023 4:49:56 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-BH-CS-133009408-01 - P1 - HVAC SYSTEM - PE7 DRY AREA SUBSTATION - THERMAL CALCULATION REPORT - Approved for Design - Revised
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/B/H/CS/4300-BH-CS-133009408-01/P1/";"";"New document uploaded and ready for internal workflow:  4300-BH-CS-133009408-01 - P1 - HVAC SYSTEM - PE7 DRY AREA SUBSTATION - THERMAL CALCULATION REPORT - Approved for Design - Revised<br><br>Contractor Document Number: 4300-BH-CS-133009408-01<br>Client Code: 133-MU-403-09408-01<br>Document Title: HVAC SYSTEM - PE7 DRY AREA SUBSTATION - THERMAL CALCULATION REPORT<br>Reason For Issue: Approved for Design - Revised<br>Revision: P1";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986058987573688191175703CU99";"N/A"
"08584986058339199995442515500CU227";"Succeeded";"12/19/2023 4:50:51 PM";"12/19/2023 4:51:02 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-XH-LP-990370001 - Q - STANDARD SUPPORT SUMMARY LIST - AREA 990370 - Approved For Construction
link : https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/X/H/LP/4300-XH-LP-990370001/Q/";"";"New document uploaded and ready for internal workflow:  4300-XH-LP-990370001 - Q - STANDARD SUPPORT SUMMARY LIST - AREA 990370 - Approved For Construction<br><br>Contractor Document Number: 4300-XH-LP-990370001<br>Client Code: 99-LP-255-370001<br>Document Title: STANDARD SUPPORT SUMMARY LIST - AREA 990370<br>Reason For Issue: Approved For Construction<br>Revision: Q";"tagName : U4 - X - LAYOUT AND PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RIb3ROMkQ2VQ==";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986058339199995442515500CU227";"N/A"
"08584986058145890721599161215CU111";"Succeeded";"12/19/2023 4:51:10 PM";"12/19/2023 4:51:27 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-BH-CS-133009408-03 - L2 - HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - DUCTS AND PIPES SIZING AND PRESSURE DROP CALCULATION REPORT - Issued for Information - Revised
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/B/H/CS/4300-BH-CS-133009408-03/L2/";"";"New document uploaded and ready for internal workflow:  4300-BH-CS-133009408-03 - L2 - HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - DUCTS AND PIPES SIZING AND PRESSURE DROP CALCULATION REPORT - Issued for Information - Revised<br><br>Contractor Document Number: 4300-BH-CS-133009408-03<br>Client Code: 133-MU-403-09408-03<br>Document Title: HVAC SYSTEM – PE7 DRY AREA SUBSTATION & SIS - DUCTS AND PIPES SIZING AND PRESSURE DROP CALCULATION REPORT<br>Reason For Issue: Issued for Information - Revised<br>Revision: L2";"tagName : P4 - B - BUILDING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RLbmFjWkZFWDk=";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986058145890721599161215CU111";"N/A"
"08584986057180449284638209298CU132";"Succeeded";"12/19/2023 4:52:47 PM";"12/19/2023 4:53:03 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-AA-CS-125030101 - L - UNIT 125 -AREA 03 PIPERACK 125030-ST001I FOUNDATION CALCULATION REPORT - Issued for Company Review
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/A/A/CS/4300-AA-CS-125030101/L/";"";"New document uploaded and ready for internal workflow:  4300-AA-CS-125030101 - L - UNIT 125 -AREA 03 PIPERACK 125030-ST001I FOUNDATION CALCULATION REPORT - Issued for Company Review<br><br>Contractor Document Number: 4300-AA-CS-125030101<br>Client Code: 125-CC-403-30101<br>Document Title: UNIT 125 -AREA 03 PIPERACK 125030-ST001I FOUNDATION CALCULATION REPORT<br>Reason For Issue: Issued for Company Review<br>Revision: L";"tagName : P4 - S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3R5cXhiRUFvOA==

tagName : P4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RsWWFiUmFiMWdx";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986057180449284638209298CU132";"N/A"
"08584986057034397452562178380CU97";"Succeeded";"12/19/2023 4:53:02 PM";"12/19/2023 4:53:08 PM";"19:2aebaeb9cdf94e438f4b577f90ecac5c@thread.tacv2";"text : 4305-PZ-RP-000000WPR4001066 - 0 - WEEKLY PROGRESS REPORT N.066 CUT OFF 15/12/2023 - Issue for Information
link : https://tecnimont.sharepoint.com/sites/4305DigitalDocuments/P/Z/RP/4305-PZ-RP-000000WPR4001066/0/";"";"New document uploaded and ready for internal workflow:  4305-PZ-RP-000000WPR4001066 - 0 - WEEKLY PROGRESS REPORT N.066 CUT OFF 15/12/2023 - Issue for Information<br><br>Contractor Document Number: 4305-PZ-RP-000000WPR4001066<br>Client Code: 4305-PZ-RP-000000WPR4001066<br>Document Title: WEEKLY PROGRESS REPORT N.066 CUT OFF 15/12/2023<br>Reason For Issue: Issue for Information<br>Revision: 0";"tagName : M - PROJECT MANAGEMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3RBTlo0YXQ3Rg==

tagName : Y - PROJECT ENGINEERING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3RZSk1IdXdrZg==

tagName : P - PROJECT CONTROL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNjN2Y0OWEwNS1iNmI5LTQ1ZjMtYjVkOC0zMjFiMmM1OTZkNDMjI3RZTDZlMGFibkw=";"c7f49a05-b6b9-45f3-b5d8-321b2c596d43";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986057034397452562178380CU97";"N/A"
"08584986055025520749732723707CU131";"Succeeded";"12/19/2023 4:56:22 PM";"12/19/2023 4:56:32 PM";"19:12faafd14cab43d3ba5812ac119412d4@thread.tacv2";"text : 4300-AA-CS-125010507 - L - UNIT 125 – AREA 01 THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601) FOUNDATION CALCULATION REPORT - Issued for Company Review
link : https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/A/A/CS/4300-AA-CS-125010507/L/";"";"New document uploaded and ready for internal workflow:  4300-AA-CS-125010507 - L - UNIT 125 – AREA 01 THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601) FOUNDATION CALCULATION REPORT - Issued for Company Review<br><br>Contractor Document Number: 4300-AA-CS-125010507<br>Client Code: 125-CC-403-10507<br>Document Title: UNIT 125 – AREA 01 THERMAL OXIDIZER PACKAGE 125010-KGXA601 (125-XA-601) FOUNDATION CALCULATION REPORT<br>Reason For Issue: Issued for Company Review<br>Revision: L";"tagName : P4 - S - DESIGN HSE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3R5cXhiRUFvOA==

tagName : P4 - A - CIVIL AND STRUCTURAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNiZTc5ZDdlNy05MTM4LTRlNWYtOWFkYy0xMGJiZTZjMjUyNjIjI3RsWWFiUmFiMWdx";"be79d7e7-9138-4e5f-9adc-10bbe6c25262";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986055025520749732723707CU131";"N/A"
"08584986054652443914256671912CU227";"Succeeded";"12/19/2023 4:57:00 PM";"12/19/2023 4:57:08 PM";"19:e72ad6f53da8447f87bea9fd422173ce@thread.tacv2";;"toMention : F.FABIANO@tecnimont.it";"StagingArea, error on file <a href=""https://tecnimont.sharepoint.com/sites/4422DigitalDocuments/StagingArea/Set_0000000648"">Set_0000000648/4422-WG-FP-MM5175P10100_00.pdf</a>: no valid combination of ReasonForIssue and MilestoneSet";;"e0868784-098f-485d-8c13-ea21445a5932";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986054652443914256671912CU227";"N/A"
"08584986054421748214340700800CU110";"Succeeded";"12/19/2023 4:57:23 PM";"12/19/2023 4:57:30 PM";"19:00217542158e4f60a0c3a0c39e7fd577@thread.tacv2";"text : K481-0000-00-DW-1532-001 - B - Telecommunication System Principle Diagram - Issue for Detailed Design
link : https://tecnimont.sharepoint.com/sites/K481DigitalDocuments/K/0000-00/DW/K481-0000-00-DW-1532-001/B/";"";"New document uploaded and ready for internal workflow:  K481-0000-00-DW-1532-001 - B - Telecommunication System Principle Diagram - Issue for Detailed Design<br><br>Contractor Document Number: K481-0000-00-DW-1532-001<br>Client Code: K481-0000-00-DW-1532-001<br>Document Title: Telecommunication System Principle Diagram<br>Reason For Issue: Issue for Detailed Design<br>Revision: B";"tagName : CS - CONSTRUCTION SUBCONTRACTS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RlejJhYlNxeWI=

tagName : K - INSTRUMENTATION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RqaEcxYWJaZA==

tagName : SITE - FIELD
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3Q0WjI0TmJWVg==";"71b67057-ca4d-4454-8c60-b0395e9a84d0";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986054421748214340700800CU110";"N/A"
"08584986054396255039816395773CU110";"Succeeded";"12/19/2023 4:57:25 PM";"12/19/2023 4:57:36 PM";"19:00217542158e4f60a0c3a0c39e7fd577@thread.tacv2";"text : K481-SB00-01-DW-1523-001 - C - Control & Technical Room Layout - Issue for Detailed Design
link : https://tecnimont.sharepoint.com/sites/K481DigitalDocuments/K/SB00-01/DW/K481-SB00-01-DW-1523-001/C/";"";"New document uploaded and ready for internal workflow:  K481-SB00-01-DW-1523-001 - C - Control & Technical Room Layout - Issue for Detailed Design<br><br>Contractor Document Number: K481-SB00-01-DW-1523-001<br>Client Code: K481-SB00-01-DW-1523-001<br>Document Title: Control & Technical Room Layout<br>Reason For Issue: Issue for Detailed Design<br>Revision: C";"tagName : PREN - PROJECT ENGINEERING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RodG1pTXVHNg==

tagName : CS - CONSTRUCTION SUBCONTRACTS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RlejJhYlNxeWI=

tagName : A - CIVIL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RDejRjVTMwSA==

tagName : X - PIPING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3QwOXhqOENhYzM=

tagName : K - INSTRUMENTATION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RqaEcxYWJaZA==

tagName : N - ELECTRICAL
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3RDZVo0VTdlOA==

tagName : SITE - FIELD
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyM3MWI2NzA1Ny1jYTRkLTQ0NTQtOGM2MC1iMDM5NWU5YTg0ZDAjI3Q0WjI0TmJWVg==";"71b67057-ca4d-4454-8c60-b0395e9a84d0";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986054396255039816395773CU110";"N/A"
"08584986054355938584841576324CU107";"Succeeded";"12/19/2023 4:57:29 PM";"12/19/2023 4:57:36 PM";"19:ef9cd6e5206d4df8afc1978f90d23839@thread.tacv2";"text : K484-3900-0000-MR-0710-01 - 0 - Material Requisition for Air Coolers - Issue for Purchase/Subcontract
link : https://tecnimont.sharepoint.com/sites/K484DigitalDocuments/C/3900-0000/MR/K484-3900-0000-MR-0710-01/0/";"";"New document uploaded and ready for internal workflow:  K484-3900-0000-MR-0710-01 - 0 - Material Requisition for Air Coolers - Issue for Purchase/Subcontract<br><br>Contractor Document Number: K484-3900-0000-MR-0710-01<br>Client Code: K484-3900-0000-MR-0710-01<br>Document Title: Material Requisition for Air Coolers<br>Reason For Issue: Issue for Purchase/Subcontract<br>Revision: 0";"tagName : CS - CONSTRUCTION SUBCONTRACTS
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RHSll5eFV5Wg==

tagName : Z - PROJECT PROCUREMENT
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RJV3d4RENhTA==

tagName : C - PVHE
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RJbUNQNEJhYm0=

tagName : EXP - EXPEDITING - INSPECTION
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RPQVM0a1BoTQ==

tagName : SITE - FIELD
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3RHYWJLWUlrNHk=

tagName : E - ESTIMATING
tagId   : N2NjOTE4ODgtNWFhMC00OWU1LWE4MzYtMjJjZGEyZWFlMGZjIyNkYjY2MGI1Zi04NWMzLTRjMzEtODlhMi1lNGQ5YjBjZjk1OWMjI3QzRU5xSTAxQQ==";"db660b5f-85c3-4c31-89a2-e4d9b0cf959c";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/912ce04c-d7a9-4bd3-b0c8-179b90e23ae1/runs/08584986054355938584841576324CU107";"N/A"
